beaglebone,24.1,43.3,24.70,90096.00,979.49,90097.00,0.0,0.0,,Sun Mar 27 13:03:05 IST 2016,
beaglebone,24.1,43.4,24.80,90087.00,980.59,90092.00,0.0,0.0,,Sun Mar 27 13:06:03 IST 2016,
beaglebone,24.2,43.3,24.80,90081.00,980.49,90088.00,0.0,0.0,,Sun Mar 27 13:09:04 IST 2016,
beaglebone,24.2,43.1,24.70,90081.00,981.23,90086.00,0.0,0.0,,Sun Mar 27 13:12:03 IST 2016,
beaglebone,24.1,43.9,24.70,90090.00,980.95,90091.00,0.0,0.0,,Sun Mar 27 13:15:03 IST 2016,
beaglebone,24.1,43.0,24.70,90065.00,982.05,90076.00,0.0,0.0,,Sun Mar 27 13:18:03 IST 2016,
beaglebone,24.1,42.6,24.80,90061.00,983.88,90054.00,0.0,0.0,,Sun Mar 27 13:21:03 IST 2016,
beaglebone,23.1,48.1,24.00,89628.00,1023.35,89623.00,0.0,0.0,,Sat Apr 16 22:48:04 IST 2016,
beaglebone,23.2,46.5,24.20,89616.00,1023.90,89615.00,0.0,0.0,,Sat Apr 16 22:51:03 IST 2016,
beaglebone,-1,24.60,89611.00,1024.36,89615.00,0.0,0.0,,Sat Apr 16 22:54:41 IST 2016,
beaglebone,-1,24.50,89609.00,1023.71,89606.00,0.0,0.0,,Sat Apr 16 22:57:40 IST 2016,
beaglebone,-1,24.30,89617.00,1023.71,89612.00,0.0,0.0,,Sat Apr 16 23:00:41 IST 2016,
beaglebone,-1,24.10,89609.00,1024.08,89622.00,0.0,0.0,,Sat Apr 16 23:03:41 IST 2016,
beaglebone,-1,24.20,89617.00,1023.81,89623.00,0.0,0.0,,Sat Apr 16 23:06:41 IST 2016,
beaglebone,-1,24.10,89617.00,1024.08,89611.00,0.0,0.0,,Sat Apr 16 23:09:48 IST 2016,
beaglebone,-1,24.00,89616.00,1024.08,89621.00,0.0,0.0,,Sat Apr 16 23:12:40 IST 2016,
beaglebone,-1,23.90,89621.00,1023.53,89625.00,0.0,0.0,,Sat Apr 16 23:15:41 IST 2016,
beaglebone,-1,23.90,89620.00,1023.71,89625.00,0.0,0.0,,Sat Apr 16 23:18:41 IST 2016,
beaglebone,-1,23.90,89621.00,1023.99,89626.00,0.0,0.0,,Sat Apr 16 23:21:41 IST 2016,
beaglebone,-1,23.80,89622.00,1023.90,89621.00,0.0,0.0,,Sat Apr 16 23:24:40 IST 2016,
beaglebone,-1,23.80,89619.00,1023.16,89615.00,0.0,0.0,,Sat Apr 16 23:27:41 IST 2016,
beaglebone,-1,23.30,89623.00,1023.44,89621.00,0.0,0.0,,Sat Apr 16 23:30:41 IST 2016,
beaglebone,23.3,51.0,23.80,89906.00,997.26,89901.00,0.0,0.0,,Mon Apr 18 21:36:12 IST 2016,
beaglebone,23.5,49.7,24.10,89893.00,998.82,89895.00,0.0,0.0,,Mon Apr 18 21:39:06 IST 2016,
